2014-09-28,33.783695
2014-10-05,32.867867
2014-10-12,31.87377
2014-10-19,33.008762
2014-10-26,33.744556
2014-11-02,32.773937
2014-11-09,32.299942
2014-11-16,33.173553000000005
2014-11-23,33.030594
2014-11-30,32.077564
2014-12-07,29.64732
2014-12-14,30.433582
2014-12-21,30.933929
2014-12-28,30.27474
2015-01-04,29.170804999999998
2015-01-11,28.376614
2015-01-18,30.957748
2015-01-25,30.775084999999997
2015-02-01,32.863823
2015-02-08,32.83205
2015-02-15,33.195763
2015-02-22,33.332778999999995
2015-03-01,33.187706
2015-03-08,30.753834
2015-03-15,31.406628
2015-03-22,32.083603000000004
2015-03-29,31.954653000000004
2015-04-05,33.324711
2015-04-12,34.291817
2015-04-19,35.138023
2015-04-26,34.783432
2015-05-03,33.711559
2015-05-10,35.111031
2015-05-17,35.061993
2015-05-24,33.958645000000004
2015-05-31,33.198555
2015-06-07,33.85239
2015-06-14,33.721619
2015-06-21,34.236523
2015-06-28,33.746151
2015-07-05,31.980783000000002
2015-07-12,32.315876
2015-07-19,30.485132
2015-07-26,30.795706
2015-08-02,29.324575
2015-08-09,29.84737
2015-08-16,28.567719
2015-08-23,27.445954999999998
2015-08-30,26.930771000000004
2015-09-06,25.93364
2015-09-13,26.681486
2015-09-20,25.061153
2015-09-27,25.725906
2015-10-04,29.880603999999998
2015-10-11,29.647942999999998
2015-10-18,29.84737
2015-10-25,29.672873
2015-11-01,29.539915
2015-11-08,28.292458
2015-11-15,29.770424
2015-11-22,29.550838
2015-11-29,28.08976
2015-12-06,26.856721999999998
2015-12-13,25.632118
2015-12-20,27.12698
2015-12-27,26.400665000000004
2016-01-03,24.855135
2016-01-10,26.037506
2016-01-17,24.88047000000001
2016-01-24,26.932732
2016-01-31,25.851709
2016-02-07,23.34339
2016-02-14,25.683016000000002
2016-02-21,24.717104
2016-02-28,26.62306
2016-03-06,25.726136999999998
2016-03-13,27.200884000000002
2016-03-20,26.234965999999996
2016-03-27,26.027987
2016-04-03,25.12244
2016-04-10,26.666179999999997
2016-04-17,27.373371000000002
2016-04-24,28.882614
2016-05-01,27.235384000000003
2016-05-08,27.992698999999998
2016-05-15,28.098133
2016-05-22,28.642868
2016-05-29,27.693965999999996
2016-06-05,29.029465000000002
2016-06-12,28.142059000000003
2016-06-19,30.426462
2016-06-26,31.199644
2016-07-03,31.102999
2016-07-10,32.122189
2016-07-17,31.489586
2016-07-24,29.864148999999998
2016-07-31,28.994320000000002
2016-08-07,30.096481
2016-08-14,31.000092
2016-08-21,30.615383
2016-08-28,30.114376
2016-09-04,31.384796
2016-09-11,30.069639000000002
2016-09-18,30.651171
2016-09-25,31.366901000000002
2016-10-02,32.163151
2016-10-09,31.921592999999998
2016-10-16,32.252621000000005
2016-10-23,32.20789
2016-10-30,30.275412
2016-11-06,30.364882
2016-11-13,30.50931
2016-11-20,31.328965999999998
2016-11-27,32.230583
2016-12-04,32.95916
2016-12-11,32.649516999999996
2016-12-18,33.614883
2016-12-25,34.061142
2017-01-01,35.12669
2017-01-08,34.389
2017-01-15,33.605778
2017-01-22,33.46006
2017-01-29,32.594875
2017-02-05,31.365387
2017-02-12,30.673240999999997
2017-02-19,31.377065999999996
2017-02-26,31.617991999999997
2017-03-05,31.043457
2017-03-12,31.525331
2017-03-19,31.562399
2017-03-26,31.988660999999997
2017-04-02,32.183265999999996
2017-04-09,32.424198
2017-04-16,31.6458
2017-04-23,31.877466
2017-04-30,31.803328999999998
2017-05-07,32.628067
2017-05-14,34.416897
2017-05-21,34.313206
2017-05-28,34.16238
2017-06-04,33.379963000000004
2017-06-11,33.219711
2017-06-18,32.616398
2017-06-25,32.861492
2017-07-02,32.465571999999995
2017-07-09,32.729519
2017-07-16,33.087734000000005
2017-07-23,32.984039
2017-07-30,34.068108
2017-08-06,33.436523
2017-08-13,32.681709000000005
2017-08-20,32.758381
2017-08-27,33.285507
2017-09-03,34.023478999999995
2017-09-10,34.818962
2017-09-17,36.131981
2017-09-24,36.822029
2017-10-01,37.004128
2017-10-08,37.387493
2017-10-15,37.138302
2017-10-22,37.042465
2017-10-29,38.978446999999996
2017-11-05,39.02637100000001
2017-11-12,37.703907
2017-11-19,38.686134
2017-11-26,38.968159
2017-12-03,38.229057
2017-12-10,39.51276
2017-12-17,40.53389
2017-12-24,40.718662
2017-12-31,41.856495
2018-01-07,42.08017
2018-01-14,41.720341
2018-01-21,42.537243
2018-01-28,42.167694
2018-02-04,38.462456
2018-02-11,38.744484
2018-02-18,38.746582000000004
2018-02-25,38.440556
2018-03-04,38.953888
2018-03-11,38.5294
2018-03-18,38.5294
2018-03-25,40.020035
2018-04-01,41.382332
2018-04-08,42.507717
2018-04-15,43.10989
2018-04-22,44.274753999999994
2018-04-29,44.15629600000001
